SRR10489259.930274#1	chr02	43831088	43842923	1484	chr02-43830871-43832354
SRR10489265.181237#5	chr02	43831088	43832062	1484	chr02-43830871-43832354
SRR10489265.236988#0	chr02	43738213	43873993	1484	chr02-43830871-43832354
SRR10489262.508878#3	chr02	43806711	43842447	1484	chr02-43830871-43832354
SRR10489260.1977606	chr02	43831088	43832062	1484	chr02-43830871-43832354
SRR10489262.485953#0	chr02	6760948	6850317	543	chr02-6760881-6761423
SRR10489250.326805#322	chr02	45667515	45715527	8638	chr02-45689490-45698127
SRR10489261.402387#0	chr02	45590466	45727651	8638	chr02-45689490-45698127
SRR10489261.562740#325	chr02	45674543	45715527	8638	chr02-45689490-45698127
SRR10489265.96389#0	chr02	37899923	37982912	13272	chr02-37920556-37933827
SRR10489251.392029#0	chr02	37784286	38059443	13272	chr02-37920556-37933827
SRR10489260.1658574#87	chr02	37126438	37146877	1781	chr02-37146202-37147982
SRR10489251.628991#0	chr02	37106784	37152173	1781	chr02-37146202-37147982
SRR10489265.157727#0	chr02	37118552	37152173	1781	chr02-37146202-37147982
SRR10489262.120633#0	chr02	42996468	43264109	3284	chr02-43070864-43074147
SRR10489265.106477#7	chr02	43053203	43099143	3284	chr02-43070864-43074147
SRR10489262.303449#0	chr02	33576689	33609775	1585	chr02-33596706-33598290
SRR10489261.352526#0	chr02	33590693	33609775	1585	chr02-33596706-33598290
SRR10489260.302308#3	chr02	24975663	25027613	4662	chr02-24981389-24986050
SRR10489249.328998#5	chr02	24975663	25040401	4662	chr02-24981389-24986050
SRR10489262.362075#260	chr02	24975663	24985604	4662	chr02-24981389-24986050
SRR10489265.78073#132	chr02	16078700	16079359	669	chr02-16078699-16079367
SRR10489249.445433#2	chr02	16078700	16216024	669	chr02-16078699-16079367
SRR10489260.1700449#113	chr02	16078700	16079359	669	chr02-16078699-16079367
SRR10489252.164870#7	chr02	36836923	36908826	4241	chr02-36900161-36904401
SRR10489261.108037#4	chr02	36896100	36908826	4241	chr02-36900161-36904401
SRR10489261.122479#0	chr02	36780727	37009146	4241	chr02-36900161-36904401
SRR10489260.1264855#6	chr02	36802541	36908826	4241	chr02-36900161-36904401
SRR10489262.308407#3	chr02	21994530	22124102	1340	chr02-22015595-22016934
SRR10489259.2107160#0	chr02	21994530	22045583	1340	chr02-22015595-22016934
SRR10489265.154466#103	chr02	24097504	24107233	1966	chr02-24104128-24106093
SRR10489265.278515#2	chr02	24097504	24123703	1966	chr02-24104128-24106093
SRR10489262.311594#0	chr02	23999136	24123703	1966	chr02-24104128-24106093
SRR10489261.542038#0	chr02	38806748	38904303	2936	chr02-38901409-38904344
SRR10489262.516334#0	chr02	38901508	38944776	2936	chr02-38901409-38904344
SRR10489265.129252#1	chr02	38867654	38972691	2936	chr02-38901409-38904344
SRR10489258.180357#150	chr02	3892673	3897338	4783	chr02-3892572-3897354
SRR10489265.113295#151	chr02	3892673	3897338	4783	chr02-3892572-3897354
SRR10489256.338845#149	chr02	3892673	3897338	4783	chr02-3892572-3897354
SRR10489265.236282#86	chr02	14477245	14478389	1429	chr02-14477126-14478554
SRR10489265.44043#83	chr02	14477245	14478389	1429	chr02-14477126-14478554
SRR10489260.1600940#236	chr02	32976198	32982536	4175	chr02-32976182-32980356
SRR10489259.1661206#233	chr02	32976198	32983838	4175	chr02-32976182-32980356
SRR10489265.230413#230	chr02	32976198	32982536	4175	chr02-32976182-32980356
SRR10489262.364462#2	chr02	32976198	32986498	4175	chr02-32976182-32980356
SRR10489260.1658574#87	chr02	37126438	37146877	808	chr02-37126283-37127090
SRR10489265.157727#0	chr02	37118552	37152173	808	chr02-37126283-37127090
SRR10489251.628991#0	chr02	37106784	37152173	808	chr02-37126283-37127090
SRR10489252.152358#1	chr02	29121998	29153123	2771	chr02-29120359-29123129
SRR10489260.663696#0	chr02	29121998	29153123	2771	chr02-29120359-29123129
SRR10489260.1082809#118	chr02	29121998	29134284	2771	chr02-29120359-29123129
SRR10489262.308407#3	chr02	21994530	22124102	6190	chr02-21993921-22000110
SRR10489259.2107160#0	chr02	21994530	22045583	6190	chr02-21993921-22000110
SRR10489260.1827647#190	chr02	21994530	22002361	6190	chr02-21993921-22000110
SRR10489265.283685#5	chr02	34906675	34992561	409	chr02-34947119-34947527
SRR10489256.164984#0	chr02	34850077	35006276	409	chr02-34947119-34947527
SRR10489250.177758#7	chr02	34906675	34968705	409	chr02-34947119-34947527
SRR10489249.719492#31	chr02	21650953	21666445	2585	chr02-21650730-21653314
SRR10489262.544233#0	chr02	21631384	21666445	2585	chr02-21650730-21653314
SRR10489259.2257001#0	chr02	28111055	28166920	2388	chr02-28144155-28146542
SRR10489260.1871939#1	chr02	28057011	28150348	2388	chr02-28144155-28146542
SRR10489261.438204#3	chr02	28111055	28167521	2388	chr02-28144155-28146542
SRR10489260.2284121#142	chr02	24215757	24225472	2883	chr02-24214694-24217576
SRR10489262.434234#1	chr02	24199855	24231614	2883	chr02-24214694-24217576
SRR10489250.170209#0	chr02	24199855	24225472	2883	chr02-24214694-24217576
SRR10489249.242613#2	chr02	27535037	27580807	7818	chr02-27573366-27581183
SRR10489262.580664#0	chr02	27497510	27677032	7818	chr02-27573366-27581183
SRR10489262.513649#6	chr02	27569365	27588440	7818	chr02-27573366-27581183
SRR10489262.272630#0	chr02	27494608	27607832	7818	chr02-27573366-27581183
SRR10489262.258976#72	chr02	12854714	12856211	2044	chr02-12854204-12856247
SRR10489262.559991#81	chr02	12854714	12862337	2044	chr02-12854204-12856247
SRR10489256.108633#80	chr02	12854714	12856211	2044	chr02-12854204-12856247
SRR10489253.62023#78	chr02	12854714	12856211	2044	chr02-12854204-12856247
SRR10489262.155843#1	chr02	39005716	39172496	5890	chr02-39171092-39176981
SRR10489260.2043666#176	chr02	39172700	39174347	5890	chr02-39171092-39176981
SRR10489262.516044#1	chr02	39171166	39193388	5890	chr02-39171092-39176981
SRR10489261.352109#2	chr02	39127501	39193388	5890	chr02-39171092-39176981
SRR10489248.337918#0	chr02	45628622	45671052	3908	chr02-45667156-45671063
SRR10489250.326805#322	chr02	45667515	45715527	3908	chr02-45667156-45671063
SRR10489261.402387#0	chr02	45590466	45727651	3908	chr02-45667156-45671063
SRR10489261.538506#0	chr02	42050669	42088306	2321	chr02-42069127-42071447
SRR10489256.80296#192	chr02	42052905	42088306	2321	chr02-42069127-42071447
SRR10489265.62915#0	chr02	41993118	42124577	2321	chr02-42069127-42071447
SRR10489251.37848#1	chr02	41098116	41122164	3080	chr02-41104710-41107789
SRR10489261.142012#2	chr02	41098116	41122164	3080	chr02-41104710-41107789
SRR10489265.147242#0	chr02	41044275	41122164	3080	chr02-41104710-41107789
SRR10489265.62352#4	chr02	38332507	38392232	3851	chr02-38351267-38355117
SRR10489265.177404#0	chr02	38304349	38445488	3851	chr02-38351267-38355117
SRR10489256.236676#257	chr02	16893407	16915358	367	chr02-16894248-16894614
SRR10489261.526260#0	chr02	16865957	16988651	367	chr02-16894248-16894614
SRR10489261.459414#259	chr02	16893407	16915358	367	chr02-16894248-16894614
SRR10489262.509033#2	chr02	42103115	42304481	1011	chr02-42254053-42255063
SRR10489251.308850#1	chr02	42096565	42279283	1011	chr02-42254053-42255063
SRR10489252.346578#185	chr02	30196142	30207969	477	chr02-30195977-30196453
SRR10489252.298601#6	chr02	30134835	30198850	477	chr02-30195977-30196453
SRR10489250.326805#322	chr02	45667515	45715527	8425	chr02-45674035-45682459
SRR10489261.402387#0	chr02	45590466	45727651	8425	chr02-45674035-45682459
SRR10489261.562740#325	chr02	45674543	45715527	8425	chr02-45674035-45682459
SRR10489262.471413#97	chr02	9132343	9132827	600	chr02-9132321-9132920
SRR10489261.395195#0	chr02	9068200	9132827	600	chr02-9132321-9132920
SRR10489261.493437#92	chr02	9070524	9132477	600	chr02-9132321-9132920
SRR10489251.530397#1	chr02	44142326	44279215	1467	chr02-44180762-44182228
SRR10489261.289299#2	chr02	44113286	44236006	1467	chr02-44180762-44182228
SRR10489262.316111#0	chr02	44090776	44248583	1467	chr02-44180762-44182228
SRR10489259.2482505#406	chr02	35979531	36016543	11184	chr02-36015511-36026694
SRR10489259.1701455	chr02	36022828	36024900	11184	chr02-36015511-36026694
SRR10489260.1109005	chr02	36022828	36023850	11184	chr02-36015511-36026694
SRR10489261.386432#407	chr02	35979531	36016543	11184	chr02-36015511-36026694
SRR10489265.135086#0	chr02	35979531	36133917	11184	chr02-36015511-36026694
SRR10489252.238323#405	chr02	35979531	36016543	11184	chr02-36015511-36026694
SRR10489259.1853810#250	chr02	36025565	36059782	11184	chr02-36015511-36026694
SRR10489251.250522#240	chr02	36025565	36043391	11184	chr02-36015511-36026694
SRR10489260.1395418#12	chr02	35510477	35628651	10069	chr02-35557940-35568008
SRR10489255.460418#13	chr02	35486167	35571986	10069	chr02-35557940-35568008
SRR10489260.223133#15	chr02	35510477	35628651	10069	chr02-35557940-35568008
SRR10489265.66667#0	chr02	35464689	35628651	10069	chr02-35557940-35568008
SRR10489261.225510#81	chr02	11798348	11799387	527	chr02-11798040-11798566
SRR10489262.305845#0	chr02	11771816	11799387	527	chr02-11798040-11798566
SRR10489262.410913#65	chr02	11798348	11799387	527	chr02-11798040-11798566
SRR10489246.136074#0	chr02	11798348	11879154	527	chr02-11798040-11798566
SRR10489259.1313291#205	chr02	8759655	8770659	8300	chr02-8762423-8770722
SRR10489258.314539#204	chr02	8759655	8770659	8300	chr02-8762423-8770722
SRR10489249.720996#208	chr02	8759655	8770659	8300	chr02-8762423-8770722
SRR10489256.255707#196	chr02	8759655	8770659	8300	chr02-8762423-8770722
SRR10489256.188907#0	chr02	27326988	27435663	2974	chr02-27416816-27419789
SRR10489262.359178#6	chr02	27414718	27491931	2974	chr02-27416816-27419789
SRR10489261.449059#0	chr02	27414718	27539315	2974	chr02-27416816-27419789
SRR10489261.289299#2	chr02	44113286	44236006	4086	chr02-44142324-44146409
SRR10489262.316111#0	chr02	44090776	44248583	4086	chr02-44142324-44146409
SRR10489251.530397#1	chr02	44142326	44279215	4086	chr02-44142324-44146409
SRR10489265.294774#7	chr02	44271387	44329880	4213	chr02-44273897-44278109
SRR10489251.530397#1	chr02	44142326	44279215	4213	chr02-44273897-44278109
SRR10489262.310911#6	chr02	44263569	44342695	4213	chr02-44273897-44278109
SRR10489250.275947#5	chr02	44263569	44342695	4213	chr02-44273897-44278109
SRR10489262.464999#0	chr02	34162408	34207730	5147	chr02-34203550-34208696
SRR10489262.394228	chr02	34162408	34207730	5147	chr02-34203550-34208696
SRR10489256.377430#1	chr02	34162408	34207730	5147	chr02-34203550-34208696
SRR10489262.573084#7	chr02	40280486	40395396	1856	chr02-40326096-40327951
SRR10489260.2065819#117	chr02	40310423	40327888	1856	chr02-40326096-40327951
SRR10489262.120633#0	chr02	42996468	43264109	5197	chr02-43224401-43229597
SRR10489259.1360806#2	chr02	43154484	43264109	5197	chr02-43224401-43229597
SRR10489262.577429#1	chr02	43203781	43304479	5197	chr02-43224401-43229597
SRR10489261.501888#0	chr02	19878059	19969926	2030	chr02-19943641-19945670
SRR10489260.2202378#213	chr02	19932067	19945275	2030	chr02-19943641-19945670
SRR10489265.261200#208	chr02	19932067	19945275	2030	chr02-19943641-19945670
SRR10489262.399666#2	chr02	23690016	23750441	450	chr02-23707329-23707778
SRR10489251.303586#7	chr02	36763543	36805045	1283	chr02-36793493-36794775
SRR10489261.122479#0	chr02	36780727	37009146	1283	chr02-36793493-36794775
SRR10489258.284980#0	chr02	36664868	36805045	1283	chr02-36793493-36794775
SRR10489251.710095#6	chr02	36763654	36837306	1283	chr02-36793493-36794775
SRR10489265.99396#146	chr02	18233159	18240901	1310	chr02-18239601-18240910
SRR10489248.798509#0	chr02	18233159	18240901	1310	chr02-18239601-18240910
SRR10489261.175223#145	chr02	18233159	18240901	1310	chr02-18239601-18240910
SRR10489260.1030692#177	chr02	7687017	7701481	1963	chr02-7692151-7694113
SRR10489265.155641#179	chr02	7692202	7701481	1963	chr02-7692151-7694113
SRR10489256.101242#173	chr02	7687017	7692265	1963	chr02-7692151-7694113
SRR10489256.369889#182	chr02	7687017	7701481	1963	chr02-7692151-7694113
SRR10489260.274328#183	chr02	7687017	7701481	1963	chr02-7692151-7694113
SRR10489260.2374230#3	chr02	45192080	45359260	7667	chr02-45274863-45282529
SRR10489247.747053#0	chr02	45274939	45297108	7667	chr02-45274863-45282529
SRR10489262.395665#0	chr02	45150249	45391718	7667	chr02-45274863-45282529
SRR10489265.286671#344	chr02	45233294	45278167	7667	chr02-45274863-45282529
SRR10489262.237079#0	chr02	21232312	21282194	674	chr02-21276524-21277197
SRR10489250.135894#134	chr02	21268107	21282194	674	chr02-21276524-21277197
SRR10489265.61858#140	chr02	21276786	21282194	674	chr02-21276524-21277197
SRR10489260.1625950#3	chr02	36065297	36169415	4047	chr02-36112074-36116120
SRR10489265.135086#0	chr02	35979531	36133917	4047	chr02-36112074-36116120
SRR10489251.588648#297	chr02	36099254	36133917	4047	chr02-36112074-36116120
SRR10489253.57966#5	chr02	32433499	32450943	24082	chr02-32435273-32459354
SRR10489262.216243#5	chr02	32433499	32450943	24082	chr02-32435273-32459354
SRR10489261.552711	chr02	32413932	32449569	24082	chr02-32435273-32459354
SRR10489265.114851#3	chr02	32413932	32450943	24082	chr02-32435273-32459354
SRR10489256.363236	chr02	32415519	32449569	24082	chr02-32435273-32459354
SRR10489250.277448#155	chr02	11645367	11646929	10528	chr02-11645134-11655661
SRR10489260.1934163#165	chr02	11621930	11655424	10528	chr02-11645134-11655661
SRR10489265.182796#168	chr02	11649612	11655424	10528	chr02-11645134-11655661
SRR10489260.1889611#0	chr02	11561600	11655424	10528	chr02-11645134-11655661
SRR10489261.514155#167	chr02	11645367	11655424	10528	chr02-11645134-11655661
SRR10489251.308850#1	chr02	42096565	42279283	4915	chr02-42102422-42107336
SRR10489262.509033#2	chr02	42103115	42304481	4915	chr02-42102422-42107336
SRR10489265.62915#0	chr02	41993118	42124577	4915	chr02-42102422-42107336
SRR10489251.443694#5	chr02	42097516	42178070	4915	chr02-42102422-42107336
SRR10489256.72908#0	chr02	42077175	42192398	4915	chr02-42102422-42107336
SRR10489262.410839#0	chr02	43842447	44082972	1476	chr02-43888523-43889998
SRR10489248.425652#1	chr02	43888550	43925098	1476	chr02-43888523-43889998
SRR10489248.242450	chr02	43113982	43117626	3945	chr02-43113907-43117851
SRR10489259.1951724	chr02	43113982	43117626	3945	chr02-43113907-43117851
SRR10489260.2195892#159	chr02	43113982	43117626	3945	chr02-43113907-43117851
SRR10489260.1191434	chr02	43116309	43117068	3945	chr02-43113907-43117851
SRR10489252.130941#299	chr02	43115070	43117626	3945	chr02-43113907-43117851
SRR10489262.120633#0	chr02	42996468	43264109	3945	chr02-43113907-43117851
SRR10489259.2375300	chr02	43115597	43116792	3945	chr02-43113907-43117851
SRR10489260.1158493#296	chr02	43113982	43117626	3945	chr02-43113907-43117851
SRR10489260.2005675#5	chr02	43077656	43117626	3945	chr02-43113907-43117851
SRR10489260.1208064#1	chr02	12611529	12645390	954	chr02-12644478-12645431
SRR10489265.89463#88	chr02	12644534	12645390	954	chr02-12644478-12645431
SRR10489249.643409#2	chr02	12611529	12645390	954	chr02-12644478-12645431
SRR10489262.458075#0	chr02	12611529	12645390	954	chr02-12644478-12645431
SRR10489265.53833#31	chr02	21030290	21031894	2462	chr02-21030120-21032581
SRR10489252.249180#30	chr02	21030290	21031894	2462	chr02-21030120-21032581
SRR10489261.210533#1	chr02	44523651	44552542	5744	chr02-44546851-44552594
SRR10489261.271726#1	chr02	44537334	44565074	5744	chr02-44546851-44552594
SRR10489265.122841#1	chr02	44415911	44559064	5744	chr02-44546851-44552594
SRR10489259.2442017#2	chr02	25513900	25588481	5941	chr02-25543357-25549297
SRR10489261.440814#3	chr02	25502339	25601847	5941	chr02-25543357-25549297
SRR10489259.2475680#0	chr02	25511969	25601847	5941	chr02-25543357-25549297
SRR10489262.537960#0	chr02	25587880	25642476	4511	chr02-25613791-25618301
SRR10489261.398398#0	chr02	25610062	25642476	4511	chr02-25613791-25618301
SRR10489259.2054425#3	chr02	25610062	25675717	4511	chr02-25613791-25618301
SRR10489265.123386#139	chr02	28790992	28830456	9489	chr02-28790849-28800337
SRR10489262.579547#143	chr02	28790992	28806575	9489	chr02-28790849-28800337
SRR10489256.79580#140	chr02	28790992	28806575	9489	chr02-28790849-28800337
SRR10489262.165861#214	chr02	45131504	45147425	3522	chr02-45139174-45142695
SRR10489262.364086#1	chr02	45113952	45147425	3522	chr02-45139174-45142695
SRR10489249.106622#2	chr02	45099284	45147425	3522	chr02-45139174-45142695
SRR10489260.1358121#0	chr02	45090700	45147425	3522	chr02-45139174-45142695
SRR10489265.273598#3	chr02	25351966	25441176	4892	chr02-25410494-25415385
SRR10489265.245928#0	chr02	25394618	25523632	4892	chr02-25410494-25415385
SRR10489261.545456#2	chr02	25410971	25437237	4892	chr02-25410494-25415385
SRR10489265.149291#0	chr02	38407267	38555670	4168	chr02-38515410-38519577
SRR10489252.184722#46	chr02	38512261	38555670	4168	chr02-38515410-38519577
SRR10489250.177964#1	chr02	27250507	27282216	774	chr02-27257097-27257870
SRR10489253.89145#80	chr02	27250507	27259800	774	chr02-27257097-27257870
SRR10489260.1086459#0	chr02	27250507	27317320	774	chr02-27257097-27257870
SRR10489261.511530#42	chr02	28434503	28458083	3561	chr02-28432579-28436139
SRR10489249.253781#49	chr02	28434503	28485591	3561	chr02-28432579-28436139
SRR10489250.277138#51	chr02	28421869	28485591	3561	chr02-28432579-28436139
SRR10489251.520820#43	chr02	28434503	28458083	3561	chr02-28432579-28436139
SRR10489262.109504#40	chr02	28434503	28458083	3561	chr02-28432579-28436139
SRR10489265.286671#344	chr02	45233294	45278167	3554	chr02-45258974-45262527
SRR10489260.2374230#3	chr02	45192080	45359260	3554	chr02-45258974-45262527
SRR10489265.107001#2	chr02	45192080	45262369	3554	chr02-45258974-45262527
SRR10489262.395665#0	chr02	45150249	45391718	3554	chr02-45258974-45262527
SRR10489251.345751#3	chr02	40807189	40865955	1819	chr02-40824691-40826509
SRR10489262.543140#0	chr02	40763205	40865955	1819	chr02-40824691-40826509
SRR10489257.103378#0	chr02	40772238	40833707	1819	chr02-40824691-40826509
SRR10489256.135191#0	chr02	38972584	39022166	1688	chr02-38985735-38987422
SRR10489257.31979#0	chr02	38972584	39022166	1688	chr02-38985735-38987422
SRR10489260.1229298#103	chr02	45527901	45532047	4163	chr02-45527900-45532062
SRR10489262.457828#0	chr02	45458913	45552824	4163	chr02-45527900-45532062
SRR10489262.494212#1	chr02	45458913	45578239	4163	chr02-45527900-45532062
SRR10489265.279036#0	chr02	18521793	18550766	13340	chr02-18521792-18535131
SRR10489262.152090#234	chr02	18521793	18534896	13340	chr02-18521792-18535131
SRR10489258.146659#0	chr02	18476588	18572822	13340	chr02-18521792-18535131
SRR10489262.359178#6	chr02	27414718	27491931	1227	chr02-27466125-27467351
SRR10489261.449059#0	chr02	27414718	27539315	1227	chr02-27466125-27467351
SRR10489261.117977#5	chr02	27448968	27491931	1227	chr02-27466125-27467351
SRR10489262.533860#0	chr02	41525875	41640345	2667	chr02-41603159-41605825
SRR10489265.156078#408	chr02	41572175	41605757	2667	chr02-41603159-41605825
SRR10489260.1572638#2	chr02	41538188	41605757	2667	chr02-41603159-41605825
SRR10489260.1734404#0	chr02	18991998	19059612	981	chr02-19025362-19026342
SRR10489257.111083#261	chr02	19008401	19026298	981	chr02-19025362-19026342
SRR10489265.233976#1	chr02	18991998	19059612	981	chr02-19025362-19026342
SRR10489262.113573#0	chr02	36380496	36410154	2543	chr02-36380306-36382848
SRR10489261.346477#0	chr02	36362921	36410154	2543	chr02-36380306-36382848
SRR10489261.495894#4	chr02	36339514	36405065	2543	chr02-36380306-36382848
SRR10489257.136931#262	chr02	36339514	36380748	2543	chr02-36380306-36382848
SRR10489260.998204#4	chr02	39019025	39118564	501	chr02-39049420-39049920
SRR10489262.155843#1	chr02	39005716	39172496	501	chr02-39049420-39049920
SRR10489255.523680#37	chr02	38021820	38044972	2395	chr02-38030306-38032700
SRR10489251.392029#0	chr02	37784286	38059443	2395	chr02-38030306-38032700
SRR10489262.538754#2	chr02	8128824	8160920	2083	chr02-8158876-8160958
SRR10489257.200090#86	chr02	8158880	8160920	2083	chr02-8158876-8160958
SRR10489251.339712#3	chr02	8128824	8160920	2083	chr02-8158876-8160958
SRR10489262.429714#106	chr02	8158880	8160920	2083	chr02-8158876-8160958
SRR10489253.168295#3	chr02	20774336	20800311	5372	chr02-20796613-20801984
SRR10489265.156717#267	chr02	20797505	20840110	5372	chr02-20796613-20801984
SRR10489258.321580#86	chr02	20797118	20801952	5372	chr02-20796613-20801984
SRR10489265.185754#1	chr02	20757827	20818872	5372	chr02-20796613-20801984
SRR10489265.91980#0	chr02	20797118	20840110	5372	chr02-20796613-20801984
SRR10489248.412998	chr02	20784659	20797505	5372	chr02-20796613-20801984
SRR10489262.316111#0	chr02	44090776	44248583	5796	chr02-44209916-44215711
SRR10489251.530397#1	chr02	44142326	44279215	5796	chr02-44209916-44215711
SRR10489261.289299#2	chr02	44113286	44236006	5796	chr02-44209916-44215711
SRR10489260.1675531#79	chr02	22164858	22165576	1039	chr02-22164771-22165809
SRR10489261.181250#81	chr02	22151732	22165576	1039	chr02-22164771-22165809
SRR10489262.527571#0	chr02	22123619	22192410	1039	chr02-22164771-22165809
SRR10489262.276162#101	chr02	39348702	39353668	2142	chr02-39348683-39350824
SRR10489262.396258#104	chr02	39348702	39353668	2142	chr02-39348683-39350824
SRR10489260.1665250#100	chr02	39348702	39353668	2142	chr02-39348683-39350824
SRR10489249.274263#3	chr02	43001027	43022344	560	chr02-43002285-43002844
SRR10489262.120633#0	chr02	42996468	43264109	560	chr02-43002285-43002844
SRR10489248.318596#0	chr02	21851311	21897569	10009	chr02-21849794-21859802
SRR10489251.543858#205	chr02	21858763	21897569	10009	chr02-21849794-21859802
SRR10489265.71820#1	chr02	21851311	21897569	10009	chr02-21849794-21859802
SRR10489261.557287#0	chr02	33243139	33287188	3268	chr02-33269575-33272842
SRR10489248.704203#2	chr02	33251093	33272009	3268	chr02-33269575-33272842
SRR10489256.290017#0	chr02	38304349	38330584	12142	chr02-38318517-38330658
SRR10489265.177404#0	chr02	38304349	38445488	12142	chr02-38318517-38330658
SRR10489262.346531#290	chr02	19104705	19109829	5618	chr02-19104309-19109926
SRR10489248.432432#286	chr02	19090434	19145635	5618	chr02-19104309-19109926
SRR10489259.1866594#289	chr02	19090434	19109829	5618	chr02-19104309-19109926
SRR10489261.575729#18	chr02	35166780	35170099	1556	chr02-35168800-35170355
SRR10489260.2431153	chr02	35169399	35169815	1556	chr02-35168800-35170355
SRR10489257.242775#12	chr02	35168820	35170099	1556	chr02-35168800-35170355
SRR10489260.2380398#24	chr02	35167840	35170099	1556	chr02-35168800-35170355
SRR10489259.2054425#3	chr02	25610062	25675717	6210	chr02-25669556-25675765
SRR10489260.1355174#132	chr02	25669640	25675717	6210	chr02-25669556-25675765
SRR10489260.1245760#135	chr02	25669640	25675717	6210	chr02-25669556-25675765
SRR10489249.565207#334	chr02	35666630	35688555	2580	chr02-35680299-35682878
SRR10489256.136292#318	chr02	35666630	35688555	2580	chr02-35680299-35682878
SRR10489260.1778101#326	chr02	35674462	35688555	2580	chr02-35680299-35682878
SRR10489260.1063609#1	chr02	35666630	35733247	2580	chr02-35680299-35682878
SRR10489265.135086#0	chr02	35979531	36133917	7248	chr02-36126830-36134077
SRR10489260.1625950#3	chr02	36065297	36169415	7248	chr02-36126830-36134077
SRR10489251.588648#297	chr02	36099254	36133917	7248	chr02-36126830-36134077
SRR10489260.998204#4	chr02	39019025	39118564	1178	chr02-39117394-39118571
SRR10489262.155843#1	chr02	39005716	39172496	1178	chr02-39117394-39118571
SRR10489260.998567#0	chr02	39066248	39123231	1178	chr02-39117394-39118571
SRR10489262.256420#1	chr02	42295870	42387438	1851	chr02-42335651-42337501
SRR10489247.858022#4	chr02	42330299	42375748	1851	chr02-42335651-42337501
SRR10489262.105738#5	chr02	42296489	42375748	1851	chr02-42335651-42337501
SRR10489256.300712#0	chr02	45724763	45811957	16468	chr02-45759529-45775996
SRR10489260.1340450#1	chr02	45700361	45829816	16468	chr02-45759529-45775996
SRR10489262.501663#0	chr02	45702600	45786552	16468	chr02-45759529-45775996
SRR10489262.465178#1	chr02	37476531	37531236	4375	chr02-37495064-37499438
SRR10489265.249157#97	chr02	37495120	37507540	4375	chr02-37495064-37499438
SRR10489262.257670#76	chr02	35771161	35776641	1785	chr02-35770958-35772742
SRR10489260.1056462#79	chr02	35771161	35780345	1785	chr02-35770958-35772742
SRR10489251.153584#60	chr02	35771161	35780345	1785	chr02-35770958-35772742
SRR10489249.617853#55	chr02	35771161	35772002	1785	chr02-35770958-35772742
SRR10489262.519353#1	chr02	21046117	21062237	7730	chr02-21060650-21068379
SRR10489262.287097#2	chr02	21041160	21061112	7730	chr02-21060650-21068379
SRR10489257.103378#0	chr02	40772238	40833707	2919	chr02-40819730-40822648
SRR10489262.543140#0	chr02	40763205	40865955	2919	chr02-40819730-40822648
SRR10489251.345751#3	chr02	40807189	40865955	2919	chr02-40819730-40822648
SRR10489262.528226#1	chr02	24865566	24876334	2962	chr02-24869806-24872767
SRR10489262.507689#0	chr02	24860925	24876334	2962	chr02-24869806-24872767
SRR10489259.1633996#0	chr02	24860925	24876334	2962	chr02-24869806-24872767
SRR10489250.369373#1	chr02	41203737	41266030	312	chr02-41263752-41264063
SRR10489265.154349#0	chr02	41236786	41266030	312	chr02-41263752-41264063
SRR10489265.169179#1	chr02	27008900	27067802	3834	chr02-27031621-27035454
SRR10489265.257020#3	chr02	27018966	27059428	3834	chr02-27031621-27035454
SRR10489252.163835#2	chr02	27008900	27040303	3834	chr02-27031621-27035454
SRR10489255.563063#216	chr02	27018966	27036629	3834	chr02-27031621-27035454
SRR10489261.560815#178	chr02	27018966	27040303	3834	chr02-27031621-27035454
SRR10489260.1665990#344	chr02	37152173	37197730	786	chr02-37178854-37179639
SRR10489256.103682#342	chr02	37152173	37197730	786	chr02-37178854-37179639
SRR10489261.430752#343	chr02	37152173	37197730	786	chr02-37178854-37179639
SRR10489260.1637059#4	chr02	42906083	42983132	2459	chr02-42956453-42958911
SRR10489260.2072936#142	chr02	42930838	42971541	2459	chr02-42956453-42958911
SRR10489251.687849#256	chr02	42917883	42958590	2459	chr02-42956453-42958911
SRR10489260.2567312#5	chr02	42906083	42983132	2459	chr02-42956453-42958911
SRR10489265.67849#329	chr02	23935038	23962060	3278	chr02-23942512-23945789
SRR10489256.291616#0	chr02	23907393	23963745	3278	chr02-23942512-23945789
SRR10489249.725522#2	chr02	23926556	23999136	3278	chr02-23942512-23945789
SRR10489260.970886#2	chr02	4202394	4239111	397	chr02-4202305-4202701
SRR10489256.80546#1	chr02	4202394	4239111	397	chr02-4202305-4202701
SRR10489251.721087#1	chr02	20039451	20091176	2593	chr02-20054187-20056779
SRR10489260.2226281#0	chr02	20051021	20091176	2593	chr02-20054187-20056779
SRR10489247.712070#2	chr02	20051377	20091176	2593	chr02-20054187-20056779
SRR10489253.205595	chr02	24611351	24615077	801	chr02-24614913-24615713
SRR10489256.177502#7	chr02	24611351	24615077	801	chr02-24614913-24615713
SRR10489262.171164#1	chr02	45829627	45906274	11839	chr02-45905218-45917056
SRR10489265.213581#285	chr02	45895021	45923197	11839	chr02-45905218-45917056
SRR10489261.165940#0	chr02	45829627	45952618	11839	chr02-45905218-45917056
SRR10489262.555037#283	chr02	45875676	45923197	11839	chr02-45905218-45917056
SRR10489262.321005#101	chr02	41917517	41924703	6208	chr02-41914243-41920450
SRR10489256.318780#111	chr02	41912385	41923834	6208	chr02-41914243-41920450
